data_id,order_id,process_id,datetime_started,datetime_ended,ordered_datetime,ordered_height,ordered_width,number_ordered,process_name,equipment_required,num_staff_required,equipment_id,equipment_name
1368,27,8,2025-02-22 20:22:54,2025-02-22 20:24:54,2024-10-18 13:31:54,3.0,3.5,8,wrap_on_pallet,Pallet,2,PAL002,Pallet
1369,27,1,2025-02-22 19:16:54,2025-02-22 19:26:54,2024-10-18 13:31:54,3.0,3.5,8,cut_sheet_to_size,CNC Machine,2,CNC002,CNC Machine
1370,27,2,2025-02-22 19:26:54,2025-02-22 19:32:54,2024-10-18 13:31:54,3.0,3.5,8,cut_sheet_of_larger_size,CNC Machine,1,CNC002,CNC Machine
1371,27,3,2025-02-22 19:32:54,2025-02-22 19:42:54,2024-10-18 13:31:54,3.0,3.5,8,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
1372,27,4,2025-02-22 20:27:54,2025-02-22 20:35:54,2024-10-18 13:31:54,3.0,3.5,8,apply_indents_to_sheet,Indenting Machine,4,IM001,Indenting Machine
1373,27,5,2025-02-22 20:35:54,2025-02-22 20:50:54,2024-10-18 13:31:54,3.0,3.5,8,combine_sheets,Heating Element,4,HE002,Heating Element
1374,27,6,2025-02-22 20:50:54,2025-02-22 20:55:54,2024-10-18 13:31:54,3.0,3.5,8,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
1375,27,7,2025-02-22 20:55:54,2025-02-22 21:00:54,2024-10-18 13:31:54,3.0,3.5,8,quality_control_check,Cutting Table,1,CT003,Cutting Table
1376,27,8,2025-02-22 21:00:54,2025-02-22 21:02:54,2024-10-18 13:31:54,3.0,3.5,8,wrap_on_pallet,Pallet,2,PAL005,Pallet
1377,27,1,2025-02-22 19:31:54,2025-02-22 19:44:54,2024-10-18 13:31:54,3.0,3.5,8,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
1378,27,2,2025-02-22 19:44:54,2025-02-22 19:49:54,2024-10-18 13:31:54,3.0,3.5,8,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
1379,27,3,2025-02-22 19:49:54,2025-02-22 19:59:54,2024-10-18 13:31:54,3.0,3.5,8,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
1380,27,4,2025-02-22 20:59:54,2025-02-22 21:07:54,2024-10-18 13:31:54,3.0,3.5,8,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1381,27,5,2025-02-22 21:07:54,2025-02-22 21:29:54,2024-10-18 13:31:54,3.0,3.5,8,combine_sheets,Heating Element,2,HE003,Heating Element
1382,27,6,2025-02-22 21:29:54,2025-02-22 21:36:54,2024-10-18 13:31:54,3.0,3.5,8,cut_panel_to_size,Cutting Table,1,CT002,Cutting Table
1383,27,7,2025-02-22 21:36:54,2025-02-22 21:41:54,2024-10-18 13:31:54,3.0,3.5,8,quality_control_check,Cutting Table,1,CT002,Cutting Table
1384,27,8,2025-02-22 21:41:54,2025-02-22 21:43:54,2024-10-18 13:31:54,3.0,3.5,8,wrap_on_pallet,Pallet,2,PAL002,Pallet
1385,27,1,2025-02-22 20:01:54,2025-02-22 20:11:54,2024-10-18 13:31:54,3.0,3.5,8,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
1386,27,2,2025-02-22 20:11:54,2025-02-22 20:18:54,2024-10-18 13:31:54,3.0,3.5,8,cut_sheet_of_larger_size,CNC Machine,1,CNC002,CNC Machine
1387,27,3,2025-02-22 20:18:54,2025-02-22 20:28:54,2024-10-18 13:31:54,3.0,3.5,8,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
1388,27,4,2025-02-22 21:13:54,2025-02-22 21:23:54,2024-10-18 13:31:54,3.0,3.5,8,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1389,27,5,2025-02-22 21:23:54,2025-02-22 21:38:54,2024-10-18 13:31:54,3.0,3.5,8,combine_sheets,Heating Element,2,HE003,Heating Element
1390,27,6,2025-02-22 21:38:54,2025-02-22 21:45:54,2024-10-18 13:31:54,3.0,3.5,8,cut_panel_to_size,Cutting Table,2,CT001,Cutting Table
1391,27,7,2025-02-22 21:45:54,2025-02-22 21:50:54,2024-10-18 13:31:54,3.0,3.5,8,quality_control_check,Cutting Table,2,CT002,Cutting Table
1392,27,8,2025-02-22 21:50:54,2025-02-22 21:52:54,2024-10-18 13:31:54,3.0,3.5,8,wrap_on_pallet,Pallet,2,PAL004,Pallet
1393,28,1,2025-03-02 19:31:54,2025-03-02 19:41:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
1394,28,2,2025-03-02 19:41:54,2025-03-02 19:46:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_of_larger_size,CNC Machine,2,CNC002,CNC Machine
1395,28,3,2025-03-02 19:46:54,2025-03-02 19:56:54,2025-02-27 13:31:54,5.3,3.7,5,add_attachment_to_sheet,Cutting Table,2,CT004,Cutting Table
1396,28,4,2025-03-02 19:56:54,2025-03-02 20:04:54,2025-02-27 13:31:54,5.3,3.7,5,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1397,28,5,2025-03-02 20:04:54,2025-03-02 20:19:54,2025-02-27 13:31:54,5.3,3.7,5,combine_sheets,Heating Element,2,HE001,Heating Element
1398,28,6,2025-03-02 20:19:54,2025-03-02 20:24:54,2025-02-27 13:31:54,5.3,3.7,5,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
1399,28,7,2025-03-02 20:24:54,2025-03-02 20:29:54,2025-02-27 13:31:54,5.3,3.7,5,quality_control_check,Cutting Table,1,CT003,Cutting Table
1400,28,8,2025-03-02 20:29:54,2025-03-02 20:31:54,2025-02-27 13:31:54,5.3,3.7,5,wrap_on_pallet,Pallet,2,PAL004,Pallet
1401,28,1,2025-03-02 20:31:54,2025-03-02 20:43:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_to_size,CNC Machine,2,CNC002,CNC Machine
1402,28,2,2025-03-02 20:43:54,2025-03-02 20:48:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
1403,28,3,2025-03-02 20:48:54,2025-03-02 21:00:54,2025-02-27 13:31:54,5.3,3.7,5,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
1404,28,4,2025-03-02 21:00:54,2025-03-02 21:08:54,2025-02-27 13:31:54,5.3,3.7,5,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1405,28,5,2025-03-02 21:08:54,2025-03-02 21:23:54,2025-02-27 13:31:54,5.3,3.7,5,combine_sheets,Heating Element,2,HE001,Heating Element
1406,28,6,2025-03-02 21:23:54,2025-03-02 21:28:54,2025-02-27 13:31:54,5.3,3.7,5,cut_panel_to_size,Cutting Table,2,CT003,Cutting Table
1407,28,7,2025-03-02 21:28:54,2025-03-02 21:35:54,2025-02-27 13:31:54,5.3,3.7,5,quality_control_check,Cutting Table,1,CT001,Cutting Table
1408,28,8,2025-03-02 21:35:54,2025-03-02 21:38:54,2025-02-27 13:31:54,5.3,3.7,5,wrap_on_pallet,Pallet,2,PAL005,Pallet
1409,28,1,2025-03-02 14:31:54,2025-03-02 14:41:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
1410,28,2,2025-03-02 14:41:54,2025-03-02 14:46:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_of_larger_size,CNC Machine,3,CNC002,CNC Machine
1411,28,3,2025-03-02 14:46:54,2025-03-02 14:56:54,2025-02-27 13:31:54,5.3,3.7,5,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
1412,28,4,2025-03-02 14:56:54,2025-03-02 15:07:54,2025-02-27 13:31:54,5.3,3.7,5,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1413,28,5,2025-03-02 15:07:54,2025-03-02 15:22:54,2025-02-27 13:31:54,5.3,3.7,5,combine_sheets,Heating Element,2,HE001,Heating Element
1414,28,6,2025-03-02 15:22:54,2025-03-02 15:28:54,2025-02-27 13:31:54,5.3,3.7,5,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
1415,28,7,2025-03-02 15:28:54,2025-03-02 15:33:54,2025-02-27 13:31:54,5.3,3.7,5,quality_control_check,Cutting Table,1,CT002,Cutting Table
1416,28,8,2025-03-02 15:33:54,2025-03-02 15:35:54,2025-02-27 13:31:54,5.3,3.7,5,wrap_on_pallet,Pallet,2,PAL003,Pallet
1417,28,1,2025-03-02 14:46:54,2025-03-02 14:56:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
1418,28,2,2025-03-02 14:56:54,2025-03-02 15:02:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
1419,28,3,2025-03-02 15:02:54,2025-03-02 15:12:54,2025-02-27 13:31:54,5.3,3.7,5,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
1420,28,4,2025-03-02 15:42:54,2025-03-02 15:50:54,2025-02-27 13:31:54,5.3,3.7,5,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1421,28,5,2025-03-02 15:50:54,2025-03-02 16:05:54,2025-02-27 13:31:54,5.3,3.7,5,combine_sheets,Heating Element,2,HE001,Heating Element
1422,28,6,2025-03-02 16:05:54,2025-03-02 16:12:54,2025-02-27 13:31:54,5.3,3.7,5,cut_panel_to_size,Cutting Table,2,CT004,Cutting Table
1423,28,7,2025-03-02 16:12:54,2025-03-02 16:18:54,2025-02-27 13:31:54,5.3,3.7,5,quality_control_check,Cutting Table,1,CT003,Cutting Table
1424,28,8,2025-03-02 16:18:54,2025-03-02 16:20:54,2025-02-27 13:31:54,5.3,3.7,5,wrap_on_pallet,Pallet,2,PAL003,Pallet
1425,28,1,2025-03-02 19:31:54,2025-03-02 19:41:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_to_size,CNC Machine,3,CNC001,CNC Machine
1426,28,2,2025-03-02 19:41:54,2025-03-02 19:46:54,2025-02-27 13:31:54,5.3,3.7,5,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
1427,28,3,2025-03-02 19:46:54,2025-03-02 19:56:54,2025-02-27 13:31:54,5.3,3.7,5,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
1428,28,4,2025-03-02 19:56:54,2025-03-02 20:04:54,2025-02-27 13:31:54,5.3,3.7,5,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1429,28,5,2025-03-02 20:04:54,2025-03-02 20:19:54,2025-02-27 13:31:54,5.3,3.7,5,combine_sheets,Heating Element,2,HE003,Heating Element
1430,28,6,2025-03-02 20:19:54,2025-03-02 20:24:54,2025-02-27 13:31:54,5.3,3.7,5,cut_panel_to_size,Cutting Table,3,CT003,Cutting Table
1431,28,7,2025-03-02 20:24:54,2025-03-02 20:30:54,2025-02-27 13:31:54,5.3,3.7,5,quality_control_check,Cutting Table,2,CT002,Cutting Table
1432,28,8,2025-03-02 20:30:54,2025-03-02 20:32:54,2025-02-27 13:31:54,5.3,3.7,5,wrap_on_pallet,Pallet,2,PAL004,Pallet
1433,29,1,2025-03-02 20:31:54,2025-03-02 20:44:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
1434,29,2,2025-03-02 20:44:54,2025-03-02 20:51:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
1435,29,3,2025-03-02 20:51:54,2025-03-02 21:01:54,2025-01-05 13:31:54,2.3,6.1,7,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
1436,29,4,2025-03-02 21:01:54,2025-03-02 21:09:54,2025-01-05 13:31:54,2.3,6.1,7,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1437,29,5,2025-03-02 21:09:54,2025-03-02 21:21:54,2025-01-05 13:31:54,2.3,6.1,7,combine_sheets,Heating Element,2,HE002,Heating Element
1438,29,6,2025-03-02 21:21:54,2025-03-02 21:26:54,2025-01-05 13:31:54,2.3,6.1,7,cut_panel_to_size,Cutting Table,3,CT004,Cutting Table
1439,29,7,2025-03-02 21:26:54,2025-03-02 21:31:54,2025-01-05 13:31:54,2.3,6.1,7,quality_control_check,Cutting Table,3,CT002,Cutting Table
1440,29,8,2025-03-02 21:46:54,2025-03-02 21:49:54,2025-01-05 13:31:54,2.3,6.1,7,wrap_on_pallet,Pallet,4,PAL005,Pallet
1441,29,1,2025-03-02 21:31:54,2025-03-02 21:41:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
1442,29,2,2025-03-02 21:41:54,2025-03-02 21:46:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_of_larger_size,CNC Machine,1,CNC002,CNC Machine
1443,29,3,2025-03-02 21:46:54,2025-03-02 21:56:54,2025-01-05 13:31:54,2.3,6.1,7,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
1444,29,4,2025-03-02 21:56:54,2025-03-02 22:04:54,2025-01-05 13:31:54,2.3,6.1,7,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1445,29,5,2025-03-02 22:04:54,2025-03-02 22:18:54,2025-01-05 13:31:54,2.3,6.1,7,combine_sheets,Heating Element,2,HE003,Heating Element
1446,29,6,2025-03-02 22:18:54,2025-03-02 22:23:54,2025-01-05 13:31:54,2.3,6.1,7,cut_panel_to_size,Cutting Table,1,CT003,Cutting Table
1447,29,7,2025-03-02 22:23:54,2025-03-02 22:28:54,2025-01-05 13:31:54,2.3,6.1,7,quality_control_check,Cutting Table,1,CT002,Cutting Table
1448,29,8,2025-03-02 22:28:54,2025-03-02 22:30:54,2025-01-05 13:31:54,2.3,6.1,7,wrap_on_pallet,Pallet,2,PAL002,Pallet
1449,29,1,2025-03-02 22:01:54,2025-03-02 22:11:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
1450,29,2,2025-03-02 22:11:54,2025-03-02 22:16:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
1451,29,3,2025-03-02 22:16:54,2025-03-02 22:26:54,2025-01-05 13:31:54,2.3,6.1,7,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
1452,29,4,2025-03-02 22:41:54,2025-03-02 22:49:54,2025-01-05 13:31:54,2.3,6.1,7,apply_indents_to_sheet,Indenting Machine,4,IM002,Indenting Machine
1453,29,5,2025-03-02 22:49:54,2025-03-02 23:04:54,2025-01-05 13:31:54,2.3,6.1,7,combine_sheets,Heating Element,4,HE001,Heating Element
1454,29,6,2025-03-02 23:04:54,2025-03-02 23:09:54,2025-01-05 13:31:54,2.3,6.1,7,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
1455,29,7,2025-03-02 23:09:54,2025-03-02 23:14:54,2025-01-05 13:31:54,2.3,6.1,7,quality_control_check,Cutting Table,1,CT001,Cutting Table
1456,29,8,2025-03-02 23:14:54,2025-03-02 23:16:54,2025-01-05 13:31:54,2.3,6.1,7,wrap_on_pallet,Pallet,2,PAL005,Pallet
1457,29,1,2025-03-02 22:01:54,2025-03-02 22:11:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_to_size,CNC Machine,1,CNC002,CNC Machine
1458,29,2,2025-03-02 22:11:54,2025-03-02 22:16:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
1459,29,3,2025-03-02 22:16:54,2025-03-02 22:26:54,2025-01-05 13:31:54,2.3,6.1,7,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
1460,29,4,2025-03-02 23:11:54,2025-03-02 23:19:54,2025-01-05 13:31:54,2.3,6.1,7,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1461,29,5,2025-03-02 23:19:54,2025-03-02 23:34:54,2025-01-05 13:31:54,2.3,6.1,7,combine_sheets,Heating Element,2,HE001,Heating Element
1462,29,6,2025-03-02 23:34:54,2025-03-02 23:39:54,2025-01-05 13:31:54,2.3,6.1,7,cut_panel_to_size,Cutting Table,3,CT004,Cutting Table
1463,29,7,2025-03-02 23:39:54,2025-03-02 23:44:54,2025-01-05 13:31:54,2.3,6.1,7,quality_control_check,Cutting Table,1,CT002,Cutting Table
1464,29,8,2025-03-02 23:44:54,2025-03-02 23:46:54,2025-01-05 13:31:54,2.3,6.1,7,wrap_on_pallet,Pallet,2,PAL003,Pallet
1465,29,1,2025-03-02 23:46:54,2025-03-02 23:56:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_to_size,CNC Machine,3,CNC003,CNC Machine
1466,29,2,2025-03-02 23:56:54,2025-03-03 00:03:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
1467,29,3,2025-03-03 00:03:54,2025-03-03 00:13:54,2025-01-05 13:31:54,2.3,6.1,7,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
1468,29,4,2025-03-03 00:13:54,2025-03-03 00:21:54,2025-01-05 13:31:54,2.3,6.1,7,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1469,29,5,2025-03-03 00:21:54,2025-03-03 00:41:54,2025-01-05 13:31:54,2.3,6.1,7,combine_sheets,Heating Element,2,HE003,Heating Element
1470,29,6,2025-03-03 00:41:54,2025-03-03 00:46:54,2025-01-05 13:31:54,2.3,6.1,7,cut_panel_to_size,Cutting Table,1,CT002,Cutting Table
1471,29,7,2025-03-03 00:46:54,2025-03-03 00:53:54,2025-01-05 13:31:54,2.3,6.1,7,quality_control_check,Cutting Table,1,CT004,Cutting Table
1472,29,8,2025-03-03 00:53:54,2025-03-03 00:55:54,2025-01-05 13:31:54,2.3,6.1,7,wrap_on_pallet,Pallet,3,PAL002,Pallet
1473,29,1,2025-03-02 22:31:54,2025-03-02 22:40:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
1474,29,2,2025-03-02 22:40:54,2025-03-02 22:45:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
1475,29,3,2025-03-02 22:45:54,2025-03-02 22:56:54,2025-01-05 13:31:54,2.3,6.1,7,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
1476,29,4,2025-03-02 23:26:54,2025-03-02 23:34:54,2025-01-05 13:31:54,2.3,6.1,7,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1477,29,5,2025-03-02 23:34:54,2025-03-02 23:54:54,2025-01-05 13:31:54,2.3,6.1,7,combine_sheets,Heating Element,2,HE002,Heating Element
1478,29,6,2025-03-02 23:54:54,2025-03-02 23:59:54,2025-01-05 13:31:54,2.3,6.1,7,cut_panel_to_size,Cutting Table,1,CT002,Cutting Table
1479,29,7,2025-03-02 23:59:54,2025-03-03 00:04:54,2025-01-05 13:31:54,2.3,6.1,7,quality_control_check,Cutting Table,1,CT004,Cutting Table
1480,29,8,2025-03-03 01:04:54,2025-03-03 01:06:54,2025-01-05 13:31:54,2.3,6.1,7,wrap_on_pallet,Pallet,4,PAL005,Pallet
1481,29,1,2025-03-03 00:01:54,2025-03-03 00:13:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
1482,29,2,2025-03-03 00:13:54,2025-03-03 00:18:54,2025-01-05 13:31:54,2.3,6.1,7,cut_sheet_of_larger_size,CNC Machine,1,CNC003,CNC Machine
1483,29,3,2025-03-03 00:18:54,2025-03-03 00:30:54,2025-01-05 13:31:54,2.3,6.1,7,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
1484,29,4,2025-03-03 01:15:54,2025-03-03 01:23:54,2025-01-05 13:31:54,2.3,6.1,7,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1485,29,5,2025-03-03 01:23:54,2025-03-03 01:43:54,2025-01-05 13:31:54,2.3,6.1,7,combine_sheets,Heating Element,2,HE003,Heating Element
1486,29,6,2025-03-03 01:43:54,2025-03-03 01:48:54,2025-01-05 13:31:54,2.3,6.1,7,cut_panel_to_size,Cutting Table,1,CT003,Cutting Table
1487,29,7,2025-03-03 01:48:54,2025-03-03 01:55:54,2025-01-05 13:31:54,2.3,6.1,7,quality_control_check,Cutting Table,1,CT004,Cutting Table
1488,29,8,2025-03-03 01:55:54,2025-03-03 01:57:54,2025-01-05 13:31:54,2.3,6.1,7,wrap_on_pallet,Pallet,2,PAL002,Pallet
1489,30,1,2025-03-03 00:31:54,2025-03-03 00:41:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
1490,30,2,2025-03-03 00:41:54,2025-03-03 00:46:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_of_larger_size,CNC Machine,1,CNC002,CNC Machine
1491,30,3,2025-03-03 01:16:54,2025-03-03 01:26:54,2024-08-11 13:31:54,3.2,4.6,8,add_attachment_to_sheet,Cutting Table,3,CT001,Cutting Table
1492,30,4,2025-03-03 02:11:54,2025-03-03 02:18:54,2024-08-11 13:31:54,3.2,4.6,8,apply_indents_to_sheet,Indenting Machine,4,IM002,Indenting Machine
1493,30,5,2025-03-03 02:18:54,2025-03-03 02:34:54,2024-08-11 13:31:54,3.2,4.6,8,combine_sheets,Heating Element,2,HE003,Heating Element
1494,30,6,2025-03-03 02:34:54,2025-03-03 02:39:54,2024-08-11 13:31:54,3.2,4.6,8,cut_panel_to_size,Cutting Table,1,CT001,Cutting Table
1495,30,7,2025-03-03 02:39:54,2025-03-03 02:44:54,2024-08-11 13:31:54,3.2,4.6,8,quality_control_check,Cutting Table,1,CT001,Cutting Table
1496,30,8,2025-03-03 02:44:54,2025-03-03 02:46:54,2024-08-11 13:31:54,3.2,4.6,8,wrap_on_pallet,Pallet,2,PAL003,Pallet
1497,30,1,2025-03-03 01:31:54,2025-03-03 01:41:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
1498,30,2,2025-03-03 01:41:54,2025-03-03 01:46:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
1499,30,3,2025-03-03 01:46:54,2025-03-03 01:56:54,2024-08-11 13:31:54,3.2,4.6,8,add_attachment_to_sheet,Cutting Table,1,CT002,Cutting Table
1500,30,4,2025-03-03 02:26:54,2025-03-03 02:34:54,2024-08-11 13:31:54,3.2,4.6,8,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1501,30,5,2025-03-03 02:34:54,2025-03-03 02:49:54,2024-08-11 13:31:54,3.2,4.6,8,combine_sheets,Heating Element,2,HE003,Heating Element
1502,30,6,2025-03-03 02:49:54,2025-03-03 02:54:54,2024-08-11 13:31:54,3.2,4.6,8,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
1503,30,7,2025-03-03 02:54:54,2025-03-03 02:59:54,2024-08-11 13:31:54,3.2,4.6,8,quality_control_check,Cutting Table,1,CT003,Cutting Table
1504,30,8,2025-03-03 02:59:54,2025-03-03 03:01:54,2024-08-11 13:31:54,3.2,4.6,8,wrap_on_pallet,Pallet,2,PAL004,Pallet
1505,30,1,2025-03-03 02:01:54,2025-03-03 02:11:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_to_size,CNC Machine,1,CNC001,CNC Machine
1506,30,2,2025-03-03 02:11:54,2025-03-03 02:16:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
1507,30,3,2025-03-03 02:16:54,2025-03-03 02:26:54,2024-08-11 13:31:54,3.2,4.6,8,add_attachment_to_sheet,Cutting Table,1,CT003,Cutting Table
1508,30,4,2025-03-03 02:56:54,2025-03-03 03:04:54,2024-08-11 13:31:54,3.2,4.6,8,apply_indents_to_sheet,Indenting Machine,2,IM002,Indenting Machine
1509,30,5,2025-03-03 03:04:54,2025-03-03 03:24:54,2024-08-11 13:31:54,3.2,4.6,8,combine_sheets,Heating Element,3,HE001,Heating Element
1510,30,6,2025-03-03 03:24:54,2025-03-03 03:31:54,2024-08-11 13:31:54,3.2,4.6,8,cut_panel_to_size,Cutting Table,3,CT004,Cutting Table
1511,30,7,2025-03-03 03:31:54,2025-03-03 03:37:54,2024-08-11 13:31:54,3.2,4.6,8,quality_control_check,Cutting Table,1,CT003,Cutting Table
1512,30,8,2025-03-03 03:37:54,2025-03-03 03:39:54,2024-08-11 13:31:54,3.2,4.6,8,wrap_on_pallet,Pallet,3,PAL001,Pallet
1513,30,1,2025-03-03 03:16:54,2025-03-03 03:26:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_to_size,CNC Machine,2,CNC003,CNC Machine
1514,30,2,2025-03-03 03:26:54,2025-03-03 03:30:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_of_larger_size,CNC Machine,1,CNC002,CNC Machine
1515,30,3,2025-03-03 03:30:54,2025-03-03 03:40:54,2024-08-11 13:31:54,3.2,4.6,8,add_attachment_to_sheet,Cutting Table,1,CT001,Cutting Table
1516,30,4,2025-03-03 03:40:54,2025-03-03 03:48:54,2024-08-11 13:31:54,3.2,4.6,8,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1517,30,5,2025-03-03 03:48:54,2025-03-03 04:03:54,2024-08-11 13:31:54,3.2,4.6,8,combine_sheets,Heating Element,2,HE001,Heating Element
1518,30,6,2025-03-03 04:03:54,2025-03-03 04:08:54,2024-08-11 13:31:54,3.2,4.6,8,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
1519,30,7,2025-03-03 04:08:54,2025-03-03 04:13:54,2024-08-11 13:31:54,3.2,4.6,8,quality_control_check,Cutting Table,2,CT003,Cutting Table
1520,30,8,2025-03-03 04:13:54,2025-03-03 04:16:54,2024-08-11 13:31:54,3.2,4.6,8,wrap_on_pallet,Pallet,2,PAL003,Pallet
1521,30,1,2025-03-03 03:31:54,2025-03-03 03:39:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_to_size,CNC Machine,1,CNC003,CNC Machine
1522,30,2,2025-03-03 03:39:54,2025-03-03 03:44:54,2024-08-11 13:31:54,3.2,4.6,8,cut_sheet_of_larger_size,CNC Machine,1,CNC001,CNC Machine
1523,30,3,2025-03-03 03:44:54,2025-03-03 03:52:54,2024-08-11 13:31:54,3.2,4.6,8,add_attachment_to_sheet,Cutting Table,1,CT004,Cutting Table
1524,30,4,2025-03-03 03:52:54,2025-03-03 04:00:54,2024-08-11 13:31:54,3.2,4.6,8,apply_indents_to_sheet,Indenting Machine,2,IM001,Indenting Machine
1525,30,5,2025-03-03 04:00:54,2025-03-03 04:15:54,2024-08-11 13:31:54,3.2,4.6,8,combine_sheets,Heating Element,2,HE003,Heating Element
1526,30,6,2025-03-03 04:15:54,2025-03-03 04:20:54,2024-08-11 13:31:54,3.2,4.6,8,cut_panel_to_size,Cutting Table,1,CT004,Cutting Table
1527,30,7,2025-03-03 04:20:54,2025-03-03 04:24:54,2024-08-11 13:31:54,3.2,4.6,8,quality_control_check,Cutting Table,1,CT004,Cutting Table
1528,30,8,2025-03-03 04:24:54,2025-03-03 04:26:54,2024-08-11 13:31:54,3.2,4.6,8,wrap_on_pallet,Pallet,2,PAL004,Pallet
