ordered_height,ordered_width,process_name,num_staff_required,equipment_name,process_duration_minutes,hour_started,day_of_week,is_weekend,cluster,anomaly,is_anomaly,anomaly_score
5.3,3.7,quality_control_check,1,Cutting Table,7.0,21,6,1,1,1,0,-0.003131595974646517
5.3,3.7,wrap_on_pallet,2,Pallet,3.0,21,6,1,1,-1,1,0.01911785556323431
5.3,3.7,cut_sheet_to_size,1,CNC Machine,10.0,14,6,1,0,1,0,-0.024597029956549
5.3,3.7,cut_sheet_of_larger_size,3,CNC Machine,5.0,14,6,1,0,-1,1,0.005846185242048052
5.3,3.7,add_attachment_to_sheet,1,Cutting Table,10.0,14,6,1,1,1,0,-0.024597029956549
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,11.0,14,6,1,2,1,0,-0.02606710379610888
5.3,3.7,combine_sheets,2,Heating Element,15.0,15,6,1,2,-1,1,0.0011065504064706744
5.3,3.7,cut_panel_to_size,1,Cutting Table,6.0,15,6,1,1,1,0,-0.02232197552481885
5.3,3.7,quality_control_check,1,Cutting Table,5.0,15,6,1,1,1,0,-0.023179173527500208
5.3,3.7,wrap_on_pallet,2,Pallet,2.0,15,6,1,1,-1,1,0.0049612244970370645
5.3,3.7,cut_sheet_to_size,1,CNC Machine,10.0,14,6,1,0,1,0,-0.024597029956549
5.3,3.7,cut_sheet_of_larger_size,1,CNC Machine,6.0,14,6,1,0,1,0,-0.02546737457404258
5.3,3.7,add_attachment_to_sheet,1,Cutting Table,10.0,15,6,1,1,1,0,-0.021602107705275486
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,8.0,15,6,1,2,1,0,-0.027417295841741463
5.3,3.7,combine_sheets,2,Heating Element,15.0,15,6,1,2,-1,1,0.0011065504064706744
5.3,3.7,cut_panel_to_size,2,Cutting Table,7.0,16,6,1,1,1,0,-0.025756696514866895
5.3,3.7,quality_control_check,1,Cutting Table,6.0,16,6,1,1,1,0,-0.023887073114909674
5.3,3.7,wrap_on_pallet,2,Pallet,2.0,16,6,1,1,-1,1,0.005879764644621255
5.3,3.7,cut_sheet_to_size,3,CNC Machine,10.0,19,6,1,0,-1,1,0.020876443871754136
5.3,3.7,cut_sheet_of_larger_size,1,CNC Machine,5.0,19,6,1,0,1,0,-0.010843808013915157
5.3,3.7,add_attachment_to_sheet,1,Cutting Table,10.0,19,6,1,1,1,0,-0.010284753608394315
5.3,3.7,apply_indents_to_sheet,2,Indenting Machine,8.0,19,6,1,2,1,0,-0.018280819246612845
5.3,3.7,combine_sheets,2,Heating Element,15.0,20,6,1,2,-1,1,0.013073328881314183
5.3,3.7,cut_panel_to_size,3,Cutting Table,5.0,20,6,1,1,-1,1,0.024423365296938337
5.3,3.7,quality_control_check,2,Cutting Table,6.0,20,6,1,1,1,0,-0.014876726452584754
5.3,3.7,wrap_on_pallet,2,Pallet,2.0,20,6,1,1,-1,1,0.01774838566904413
2.3,6.1,cut_sheet_to_size,1,CNC Machine,13.0,20,6,1,0,-1,1,0.011812376688708603
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,20,6,1,0,1,0,-0.0005433265248584451
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,20,6,1,1,-1,1,0.0008137144091536763
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,21,6,1,2,1,0,-0.0023348543489459805
2.3,6.1,combine_sheets,2,Heating Element,12.0,21,6,1,2,-1,1,0.004550471848815962
2.3,6.1,cut_panel_to_size,3,Cutting Table,5.0,21,6,1,1,-1,1,0.029424698591905107
2.3,6.1,quality_control_check,3,Cutting Table,5.0,21,6,1,1,-1,1,0.029424698591905107
2.3,6.1,wrap_on_pallet,4,Pallet,3.0,21,6,1,2,-1,1,0.0744814463018153
2.3,6.1,cut_sheet_to_size,1,CNC Machine,10.0,21,6,1,0,1,0,-0.0007146458045026449
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,21,6,1,0,1,0,-0.009336294088842068
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,21,6,1,1,1,0,-0.0007146458045026449
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,21,6,1,2,1,0,-0.0023348543489459805
2.3,6.1,combine_sheets,2,Heating Element,14.0,22,6,1,2,-1,1,0.012601959767398307
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,22,6,1,1,1,0,-0.010806814344294091
2.3,6.1,quality_control_check,1,Cutting Table,5.0,22,6,1,1,1,0,-0.010806814344294091
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,22,6,1,1,-1,1,0.03189952837654686
2.3,6.1,cut_sheet_to_size,1,CNC Machine,10.0,22,6,1,0,1,0,-0.002617098606401802
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,6,1,0,1,0,-0.010806814344294091
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,22,6,1,1,1,0,-0.002617098606401802
2.3,6.1,apply_indents_to_sheet,4,Indenting Machine,8.0,22,6,1,2,-1,1,0.0575008872359043
2.3,6.1,combine_sheets,4,Heating Element,15.0,22,6,1,2,-1,1,0.0791722748962429
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,23,6,1,1,1,0,-0.008813519764448663
2.3,6.1,quality_control_check,1,Cutting Table,5.0,23,6,1,1,1,0,-0.008813519764448663
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,23,6,1,1,-1,1,0.03538920038178439
2.3,6.1,cut_sheet_to_size,1,CNC Machine,10.0,22,6,1,0,1,0,-0.002617098606401802
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,6,1,0,1,0,-0.010806814344294091
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,22,6,1,1,1,0,-0.002617098606401802
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,23,6,1,2,-1,1,0.005244987822736746
2.3,6.1,combine_sheets,2,Heating Element,15.0,23,6,1,2,-1,1,0.026746991777283458
2.3,6.1,cut_panel_to_size,3,Cutting Table,5.0,23,6,1,1,-1,1,0.031214171860619144
2.3,6.1,quality_control_check,1,Cutting Table,5.0,23,6,1,1,1,0,-0.008813519764448663
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,23,6,1,1,-1,1,0.03538920038178439
2.3,6.1,cut_sheet_to_size,3,CNC Machine,10.0,23,6,1,0,-1,1,0.033415428085040055
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,23,6,1,0,1,0,-0.0009591840362009885
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,10.0,0,0,0,1,1,0,-0.02552737819245887
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,0,0,0,2,1,0,-0.039430555500816755
2.3,6.1,combine_sheets,2,Heating Element,20.0,0,0,0,2,-1,1,0.018131628199113514
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,0,0,0,1,1,0,-0.0307952580923071
2.3,6.1,quality_control_check,1,Cutting Table,7.0,0,0,0,1,1,0,-0.02743803642139475
2.3,6.1,wrap_on_pallet,3,Pallet,2.0,0,0,0,0,-1,1,0.01712527490563187
2.3,6.1,cut_sheet_to_size,1,CNC Machine,9.0,22,6,1,0,1,0,-0.007705047585071845
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,22,6,1,0,1,0,-0.010806814344294091
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,11.0,22,6,1,1,-1,1,0.001569904933077848
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,23,6,1,2,-1,1,0.005244987822736746
2.3,6.1,combine_sheets,2,Heating Element,20.0,23,6,1,2,-1,1,0.04744289152594461
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,23,6,1,1,1,0,-0.008813519764448663
2.3,6.1,quality_control_check,1,Cutting Table,5.0,23,6,1,1,1,0,-0.008813519764448663
2.3,6.1,wrap_on_pallet,4,Pallet,2.0,1,0,0,2,-1,1,0.042309656618482294
2.3,6.1,cut_sheet_to_size,1,CNC Machine,12.0,0,0,0,0,1,0,-0.01134710568935704
2.3,6.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,0,0,0,0,1,0,-0.0307952580923071
2.3,6.1,add_attachment_to_sheet,1,Cutting Table,12.0,0,0,0,1,1,0,-0.01134710568935704
2.3,6.1,apply_indents_to_sheet,2,Indenting Machine,8.0,1,0,0,2,1,0,-0.052219141596226315
2.3,6.1,combine_sheets,2,Heating Element,20.0,1,0,0,2,-1,1,0.016389337972722462
2.3,6.1,cut_panel_to_size,1,Cutting Table,5.0,1,0,0,1,1,0,-0.04436147231627929
2.3,6.1,quality_control_check,1,Cutting Table,7.0,1,0,0,1,1,0,-0.04116269436675413
2.3,6.1,wrap_on_pallet,2,Pallet,2.0,1,0,0,0,1,0,-0.0220943016545454
3.2,4.6,cut_sheet_to_size,1,CNC Machine,10.0,0,0,0,0,1,0,-0.06482686197429943
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,0,0,0,0,1,0,-0.07035366800230625
3.2,4.6,add_attachment_to_sheet,3,Cutting Table,10.0,1,0,0,1,1,0,-0.04226130801709449
3.2,4.6,apply_indents_to_sheet,4,Indenting Machine,7.0,2,0,0,2,-1,1,0.002396535087992757
3.2,4.6,combine_sheets,2,Heating Element,16.0,2,0,0,2,1,0,-0.04145213428117689
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,2,0,0,1,1,0,-0.08948694381838351
3.2,4.6,quality_control_check,1,Cutting Table,5.0,2,0,0,1,1,0,-0.08948694381838351
3.2,4.6,wrap_on_pallet,2,Pallet,2.0,2,0,0,0,1,0,-0.056215521182937156
3.2,4.6,cut_sheet_to_size,1,CNC Machine,10.0,1,0,0,0,1,0,-0.07717541033953157
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,1,0,0,0,1,0,-0.08358059750337432
3.2,4.6,add_attachment_to_sheet,1,Cutting Table,10.0,1,0,0,1,1,0,-0.07717541033953157
3.2,4.6,apply_indents_to_sheet,2,Indenting Machine,8.0,2,0,0,2,1,0,-0.08790061275110461
3.2,4.6,combine_sheets,2,Heating Element,15.0,2,0,0,2,1,0,-0.05172820327317318
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,2,0,0,1,1,0,-0.08948694381838351
3.2,4.6,quality_control_check,1,Cutting Table,5.0,2,0,0,1,1,0,-0.08948694381838351
3.2,4.6,wrap_on_pallet,2,Pallet,2.0,2,0,0,0,1,0,-0.056215521182937156
3.2,4.6,cut_sheet_to_size,1,CNC Machine,10.0,2,0,0,0,1,0,-0.08251438572837277
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,2,0,0,0,1,0,-0.08948694381838351
3.2,4.6,add_attachment_to_sheet,1,Cutting Table,10.0,2,0,0,1,1,0,-0.08251438572837277
3.2,4.6,apply_indents_to_sheet,2,Indenting Machine,8.0,2,0,0,2,1,0,-0.08790061275110461
3.2,4.6,combine_sheets,3,Heating Element,20.0,3,0,0,2,-1,1,0.020698871248482464
3.2,4.6,cut_panel_to_size,3,Cutting Table,7.0,3,0,0,1,1,0,-0.05498720123686096
3.2,4.6,quality_control_check,1,Cutting Table,6.0,3,0,0,1,1,0,-0.09892252819188746
3.2,4.6,wrap_on_pallet,3,Pallet,2.0,3,0,0,0,1,0,-0.02926842619257075
3.2,4.6,cut_sheet_to_size,2,CNC Machine,10.0,3,0,0,0,1,0,-0.09073691182782784
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,4.0,3,0,0,0,1,0,-0.08163125464254462
3.2,4.6,add_attachment_to_sheet,1,Cutting Table,10.0,3,0,0,1,1,0,-0.09292916549099361
3.2,4.6,apply_indents_to_sheet,2,Indenting Machine,8.0,3,0,0,2,1,0,-0.09908104798985795
3.2,4.6,combine_sheets,2,Heating Element,15.0,3,0,0,2,1,0,-0.0629358022624924
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,4,0,0,1,1,0,-0.1040193402934626
3.2,4.6,quality_control_check,2,Cutting Table,5.0,4,0,0,1,1,0,-0.1005053743251843
3.2,4.6,wrap_on_pallet,2,Pallet,3.0,4,0,0,0,1,0,-0.08181686266470556
3.2,4.6,cut_sheet_to_size,1,CNC Machine,8.0,3,0,0,0,1,0,-0.09449347213465287
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,3,0,0,0,1,0,-0.1000111550790464
3.2,4.6,add_attachment_to_sheet,1,Cutting Table,8.0,3,0,0,1,1,0,-0.09449347213465287
3.2,4.6,apply_indents_to_sheet,2,Indenting Machine,8.0,3,0,0,2,1,0,-0.09908104798985795
3.2,4.6,combine_sheets,2,Heating Element,15.0,4,0,0,2,1,0,-0.06867512802850062
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,4,0,0,1,1,0,-0.1040193402934626
3.2,4.6,quality_control_check,1,Cutting Table,4.0,4,0,0,1,1,0,-0.08578833588824741
3.2,4.6,wrap_on_pallet,2,Pallet,2.0,4,0,0,0,1,0,-0.07188968337468105
3.2,4.6,cut_sheet_to_size,1,CNC Machine,10.0,3,0,0,0,1,0,-0.09292916549099361
3.2,4.6,cut_sheet_of_larger_size,2,CNC Machine,5.0,4,0,0,0,1,0,-0.1005053743251843
3.2,4.6,add_attachment_to_sheet,1,Cutting Table,10.0,4,0,0,1,1,0,-0.09658653189579974
3.2,4.6,apply_indents_to_sheet,2,Indenting Machine,10.0,4,0,0,2,1,0,-0.094265865337959
3.2,4.6,combine_sheets,2,Heating Element,15.0,4,0,0,2,1,0,-0.06867512802850062
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,5,0,0,1,1,0,-0.10743918137374486
3.2,4.6,quality_control_check,3,Cutting Table,7.0,5,0,0,1,1,0,-0.06433378723119376
3.2,4.6,wrap_on_pallet,2,Pallet,2.0,5,0,0,0,1,0,-0.07440582445669763
3.2,4.6,cut_sheet_to_size,1,CNC Machine,12.0,4,0,0,0,1,0,-0.07925556422070079
3.2,4.6,cut_sheet_of_larger_size,2,CNC Machine,6.0,4,0,0,0,1,0,-0.10196199449954718
3.2,4.6,add_attachment_to_sheet,2,Cutting Table,10.0,4,0,0,1,1,0,-0.094265865337959
3.2,4.6,apply_indents_to_sheet,2,Indenting Machine,8.0,4,0,0,2,1,0,-0.10361996794165079
3.2,4.6,combine_sheets,2,Heating Element,12.0,4,0,0,2,1,0,-0.08388835916612503
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,5,0,0,1,1,0,-0.10743918137374486
3.2,4.6,quality_control_check,1,Cutting Table,5.0,5,0,0,1,1,0,-0.10743918137374486
3.2,4.6,wrap_on_pallet,2,Pallet,2.0,5,0,0,0,1,0,-0.07440582445669763
3.2,4.6,cut_sheet_to_size,3,CNC Machine,13.0,5,0,0,0,1,0,-0.05271814881636949
3.2,4.6,cut_sheet_of_larger_size,1,CNC Machine,7.0,5,0,0,0,1,0,-0.10362684260190747
3.2,4.6,add_attachment_to_sheet,1,Cutting Table,10.0,5,0,0,1,1,0,-0.09875467998426424
3.2,4.6,apply_indents_to_sheet,3,Indenting Machine,8.0,6,0,0,2,1,0,-0.06645503859265878
3.2,4.6,combine_sheets,2,Heating Element,19.0,6,0,0,2,1,0,-0.023726922036767073
3.2,4.6,cut_panel_to_size,1,Cutting Table,5.0,6,0,0,1,1,0,-0.10749596723318844
3.2,4.6,quality_control_check,3,Cutting Table,5.0,6,0,0,1,1,0,-0.06019590573651368
3.2,4.6,wrap_on_pallet,2,Pallet,2.0,6,0,0,0,1,0,-0.07464271482319285
3.3,1.1,cut_sheet_to_size,3,CNC Machine,10.0,6,0,0,0,1,0,-0.06410089983523903
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,6,0,0,0,1,0,-0.11702355953168037
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,7,0,0,1,1,0,-0.10927194578818322
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,7,0,0,2,1,0,-0.11764264847466338
3.3,1.1,combine_sheets,2,Heating Element,15.0,7,0,0,2,1,0,-0.07950268557549778
3.3,1.1,cut_panel_to_size,1,Cutting Table,7.0,7,0,0,1,1,0,-0.11753195552177431
3.3,1.1,quality_control_check,2,Cutting Table,7.0,7,0,0,1,1,0,-0.11718756027736249
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,7,0,0,0,1,0,-0.08340494129930698
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,5,0,0,0,1,0,-0.10403868885366213
3.3,1.1,cut_sheet_of_larger_size,2,CNC Machine,5.0,5,0,0,0,1,0,-0.10995361028451378
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,5,0,0,1,1,0,-0.10403868885366213
3.3,1.1,apply_indents_to_sheet,3,Indenting Machine,11.0,6,0,0,2,1,0,-0.06289163545806875
3.3,1.1,combine_sheets,2,Heating Element,15.0,7,0,0,2,1,0,-0.07950268557549778
3.3,1.1,cut_panel_to_size,1,Cutting Table,5.0,7,0,0,1,1,0,-0.12051789767808857
3.3,1.1,quality_control_check,3,Cutting Table,5.0,7,0,0,1,1,0,-0.06959036591127343
3.3,1.1,wrap_on_pallet,2,Pallet,3.0,7,0,0,0,1,0,-0.09375512650717455
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,7,0,0,0,1,0,-0.10927194578818322
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,7,0,0,0,1,0,-0.12051789767808857
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,8,0,0,1,1,0,-0.11476941452284328
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,8,0,0,2,1,0,-0.1234846070629328
3.3,1.1,combine_sheets,2,Heating Element,15.0,8,0,0,2,1,0,-0.08662527696123379
3.3,1.1,cut_panel_to_size,1,Cutting Table,7.0,8,0,0,1,1,0,-0.12136258657176535
3.3,1.1,quality_control_check,1,Cutting Table,5.0,8,0,0,1,1,0,-0.12507381470411721
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,8,0,0,0,1,0,-0.08836154902492033
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,7,0,0,0,1,0,-0.10927194578818322
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,7,0,0,0,1,0,-0.12051789767808857
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,8,0,0,1,1,0,-0.11476941452284328
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,7.0,8,0,0,2,1,0,-0.1211417587959121
3.3,1.1,combine_sheets,2,Heating Element,20.0,8,0,0,2,1,0,-0.029600497961794203
3.3,1.1,cut_panel_to_size,2,Cutting Table,5.0,8,0,0,1,1,0,-0.11926048014826063
3.3,1.1,quality_control_check,1,Cutting Table,5.0,8,0,0,1,1,0,-0.12507381470411721
3.3,1.1,wrap_on_pallet,2,Pallet,3.0,8,0,0,0,1,0,-0.09683636467526513
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,7,0,0,0,1,0,-0.10927194578818322
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,7,0,0,0,1,0,-0.12051789767808857
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,14.0,8,0,0,1,1,0,-0.08042639121168282
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,8,0,0,2,1,0,-0.1234846070629328
3.3,1.1,combine_sheets,2,Heating Element,15.0,8,0,0,2,1,0,-0.08662527696123379
3.3,1.1,cut_panel_to_size,1,Cutting Table,6.0,9,0,0,1,1,0,-0.1275028813161591
3.3,1.1,quality_control_check,1,Cutting Table,7.0,9,0,0,1,1,0,-0.12243748073462757
3.3,1.1,wrap_on_pallet,4,Pallet,2.0,9,0,0,2,-1,1,0.0040896576027832365
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,9,0,0,0,1,0,-0.11354994283194764
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,7.0,9,0,0,0,1,0,-0.12243748073462757
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,9,0,0,1,1,0,-0.11354994283194764
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,7.0,9,0,0,2,1,0,-0.12196790320827244
3.3,1.1,combine_sheets,2,Heating Element,12.0,9,0,0,2,1,0,-0.10186041293769621
3.3,1.1,cut_panel_to_size,1,Cutting Table,5.0,9,0,0,1,1,0,-0.1261402826349901
3.3,1.1,quality_control_check,1,Cutting Table,7.0,9,0,0,1,1,0,-0.12243748073462757
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,9,0,0,0,1,0,-0.08906770908448258
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,9,0,0,0,1,0,-0.11354994283194764
3.3,1.1,cut_sheet_of_larger_size,3,CNC Machine,5.0,9,0,0,0,1,0,-0.07190097530042328
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,8.0,9,0,0,1,1,0,-0.11990334089222748
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,9,0,0,2,1,0,-0.12398823726586655
3.3,1.1,combine_sheets,4,Heating Element,15.0,10,0,0,2,1,0,-0.0013271815651777485
3.3,1.1,cut_panel_to_size,1,Cutting Table,5.0,10,0,0,1,1,0,-0.12645697893816404
3.3,1.1,quality_control_check,1,Cutting Table,6.0,10,0,0,1,1,0,-0.12718634135773738
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,10,0,0,0,1,0,-0.08821902947848148
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,9,0,0,0,1,0,-0.11354994283194764
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,9,0,0,0,1,0,-0.1261402826349901
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,10,0,0,1,1,0,-0.11622594977145295
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,10,0,0,2,1,0,-0.12323420099718457
3.3,1.1,combine_sheets,2,Heating Element,15.0,10,0,0,2,1,0,-0.08520898651633091
3.3,1.1,cut_panel_to_size,1,Cutting Table,7.0,10,0,0,1,1,0,-0.12211750944981498
3.3,1.1,quality_control_check,1,Cutting Table,5.0,10,0,0,1,1,0,-0.12645697893816404
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,11,0,0,0,1,0,-0.08627540583613935
3.3,1.1,cut_sheet_to_size,3,CNC Machine,11.0,10,0,0,0,1,0,-0.0671475310834021
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,10,0,0,0,1,0,-0.12645697893816404
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,11,0,0,1,1,0,-0.11435818161172118
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,11,0,0,2,1,0,-0.1214615328670724
3.3,1.1,combine_sheets,2,Heating Element,15.0,11,0,0,2,1,0,-0.08329337321458596
3.3,1.1,cut_panel_to_size,3,Cutting Table,5.0,11,0,0,1,1,0,-0.07186428567889924
3.3,1.1,quality_control_check,1,Cutting Table,5.0,11,0,0,1,1,0,-0.1262064249808476
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,11,0,0,0,1,0,-0.08627540583613935
3.3,1.1,cut_sheet_to_size,1,CNC Machine,13.0,11,0,0,0,1,0,-0.0870385596879184
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,11,0,0,0,1,0,-0.1262064249808476
3.3,1.1,add_attachment_to_sheet,2,Cutting Table,10.0,11,0,0,1,1,0,-0.1122528309060355
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,11,0,0,2,1,0,-0.1214615328670724
3.3,1.1,combine_sheets,2,Heating Element,19.0,11,0,0,2,1,0,-0.031923369282849334
3.3,1.1,cut_panel_to_size,1,Cutting Table,5.0,11,0,0,1,1,0,-0.1262064249808476
3.3,1.1,quality_control_check,1,Cutting Table,5.0,12,0,0,1,1,0,-0.12200780463881611
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,12,0,0,0,1,0,-0.08300638240629155
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,11,0,0,0,1,0,-0.11435818161172118
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,11,0,0,0,1,0,-0.1262064249808476
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,13.0,12,0,0,1,1,0,-0.08286353069207453
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,12,0,0,2,1,0,-0.11826211730294817
3.3,1.1,combine_sheets,2,Heating Element,21.0,12,0,0,2,1,0,-0.017409140011982793
3.3,1.1,cut_panel_to_size,2,Cutting Table,5.0,12,0,0,1,1,0,-0.1128618600879826
3.3,1.1,quality_control_check,1,Cutting Table,5.0,12,0,0,1,1,0,-0.12200780463881611
3.3,1.1,wrap_on_pallet,3,Pallet,3.0,12,0,0,0,1,0,-0.05008422280538494
3.3,1.1,cut_sheet_to_size,1,CNC Machine,10.0,12,0,0,0,1,0,-0.109891833599712
3.3,1.1,cut_sheet_of_larger_size,3,CNC Machine,5.0,12,0,0,0,1,0,-0.06784017118067787
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,13,0,0,1,1,0,-0.11042793417935753
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,13,0,0,2,1,0,-0.11850699923912505
3.3,1.1,combine_sheets,3,Heating Element,14.0,13,0,0,2,1,0,-0.047309242580036326
3.3,1.1,cut_panel_to_size,1,Cutting Table,5.0,13,0,0,1,1,0,-0.12018643271706514
3.3,1.1,quality_control_check,1,Cutting Table,5.0,13,0,0,1,1,0,-0.12018643271706514
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,13,0,0,0,1,0,-0.07933157624989062
3.3,1.1,cut_sheet_to_size,3,CNC Machine,10.0,13,0,0,0,1,0,-0.06445686926111416
3.3,1.1,cut_sheet_of_larger_size,1,CNC Machine,5.0,13,0,0,0,1,0,-0.12018643271706514
3.3,1.1,add_attachment_to_sheet,1,Cutting Table,10.0,14,0,0,1,1,0,-0.11044778626925184
3.3,1.1,apply_indents_to_sheet,2,Indenting Machine,8.0,14,0,0,2,1,0,-0.11797434129628198
3.3,1.1,combine_sheets,4,Heating Element,15.0,14,0,0,2,1,0,-0.00023374036070089588
3.3,1.1,cut_panel_to_size,2,Cutting Table,6.0,14,0,0,1,1,0,-0.1132681789969826
3.3,1.1,quality_control_check,1,Cutting Table,5.0,14,0,0,1,1,0,-0.12209078907195847
3.3,1.1,wrap_on_pallet,2,Pallet,2.0,14,0,0,0,1,0,-0.07873433663775331
5.8,1.6,cut_sheet_to_size,1,CNC Machine,10.0,12,0,0,0,1,0,-0.08705224764600972
5.8,1.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,12,0,0,0,1,0,-0.09520359003932322
5.8,1.6,add_attachment_to_sheet,1,Cutting Table,10.0,12,0,0,1,1,0,-0.08705224764600972
5.8,1.6,apply_indents_to_sheet,2,Indenting Machine,8.0,14,0,0,2,1,0,-0.09695229296989394
5.8,1.6,combine_sheets,2,Heating Element,15.0,14,0,0,2,1,0,-0.0635142643813007
5.8,1.6,cut_panel_to_size,1,Cutting Table,7.0,15,0,0,1,1,0,-0.09187667353029849
5.8,1.6,quality_control_check,1,Cutting Table,5.0,15,0,0,1,1,0,-0.09851573972338223
5.8,1.6,wrap_on_pallet,4,Pallet,2.0,15,0,0,2,-1,1,0.01981725743334306
5.8,1.6,cut_sheet_to_size,1,CNC Machine,11.0,12,0,0,0,1,0,-0.07865930150395217
5.8,1.6,cut_sheet_of_larger_size,1,CNC Machine,5.0,12,0,0,0,1,0,-0.09520359003932322
5.8,1.6,add_attachment_to_sheet,1,Cutting Table,10.0,12,0,0,1,1,0,-0.08705224764600972
